"","ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","Ward","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"128",12778293,"JF337988",2022-07-30 09:12:00,"063XX S COTTAGE GROVE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESTAURANT",FALSE,FALSE,"0312",20,"04B",1182655,1863050,2022,"11/12/2022 03:46:21 PM",41.779418642,-87.605909707,"(41.779418642, -87.605909707)"
"129",12768549,"JF326429",2022-07-21 06:19:00,"072XX S UNION AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0732",6,"04B",1172999,1856978,2022,"11/12/2022 03:46:21 PM",41.762975053,-87.641488571,"(41.762975053, -87.641488571)"
"130",12766462,"JF324047",2022-07-19 09:51:00,"069XX S TALMAN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0831",17,"04B",1159906,1858547,2022,"11/12/2022 03:46:21 PM",41.767559572,-87.689433864,"(41.767559572, -87.689433864)"
"131",12769066,"JF326876",2022-07-22 06:18:00,"025XX S KEELER AVE","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL",FALSE,FALSE,"1013",22,"04B",1148786,1886973,2022,"11/12/2022 03:46:21 PM",41.845785946,-87.729461932,"(41.845785946, -87.729461932)"
"132",12775072,"JF334269",2022-07-28 12:33:00,"081XX S DREXEL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0631",8,"04B",1183652,1851146,2022,"11/12/2022 03:46:21 PM",41.746729695,-87.602625355,"(41.746729695, -87.602625355)"
"133",12775161,"JF334339",2022-07-28 01:25:00,"012XX S LAWNDALE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1011",24,"04B",1151903,1894177,2022,"11/12/2022 03:46:21 PM",41.865493866,-87.717833196,"(41.865493866, -87.717833196)"
"134",12771309,"JF329985",2022-07-24 05:50:00,"085XX S EUCLID AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0412",8,"04B",1190670,1848795,2022,"11/12/2022 03:46:21 PM",41.740111916,-87.576985757,"(41.740111916, -87.576985757)"
"135",12775673,"JF334866",2022-07-28 01:11:00,"038XX W AUGUSTA BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL",FALSE,FALSE,"1112",27,"04B",1150785,1906401,2022,"11/12/2022 03:46:21 PM",41.899059766,-87.721617589,"(41.899059766, -87.721617589)"
"136",12778311,"JF338091",2022-07-30 09:53:00,"082XX S STATE ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0631",6,"04B",1177722,1850439,2022,"11/12/2022 03:46:21 PM",41.744925736,-87.624375538,"(41.744925736, -87.624375538)"
"137",12773749,"JF332515",2022-07-26 04:44:00,"020XX W 69TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - YARD (FRONT / BACK)",FALSE,FALSE,"0735",17,"04B",1164032,1858566,2022,"11/12/2022 03:46:21 PM",41.767525954,-87.67430967,"(41.767525954, -87.67430967)"
"138",12768232,"JF326014",2022-07-21 12:45:00,"019XX S CHRISTIANA AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1024",24,"04B",1154337,1890345,2022,"11/12/2022 03:46:21 PM",41.854930193,-87.70900012,"(41.854930193, -87.70900012)"
"139",12769881,"JF328160",2022-07-23 05:34:00,"071XX S MERRILL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT",FALSE,FALSE,"0333",5,"04B",1191788,1858176,2022,"11/12/2022 03:46:21 PM",41.765827136,-87.572585707,"(41.765827136, -87.572585707)"
"140",12770521,"JF328772",2022-07-23 04:35:00,"048XX N KIMBALL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1713",33,"04B",1152844,1931885,2022,"11/12/2022 03:46:21 PM",41.968949345,-87.713378046,"(41.968949345, -87.713378046)"
"141",12770314,"JF327867",2022-07-22 09:17:00,"115XX S FRONT AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0532",9,"04B",1181119,1828436,2022,"11/12/2022 03:46:21 PM",41.684469225,-87.612603401,"(41.684469225, -87.612603401)"
"142",12769128,"JF327056",2022-07-22 09:04:00,"038XX W ADAMS ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1122",28,"04B",1150851,1898738,2022,"11/12/2022 03:46:21 PM",41.878030398,-87.721575832,"(41.878030398, -87.721575832)"
"143",12770800,"JF329319",2022-07-24 06:44:00,"022XX S RIDGEWAY AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1013",22,"04B",1151720,1888983,2022,"11/12/2022 03:46:21 PM",41.851244516,-87.718641511,"(41.851244516, -87.718641511)"
"144",12773930,"JF332918",2022-07-26 10:02:00,"018XX W 51ST ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0932",16,"04B",1165114,1870872,2022,"11/12/2022 03:46:21 PM",41.801272369,-87.669995669,"(41.801272369, -87.669995669)"
"145",12769836,"JF328142",2022-07-23 04:16:00,"087XX S LAFAYETTE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,"0634",21,"04B",1177466,1846940,2022,"11/12/2022 03:46:21 PM",41.735329834,-87.625419019,"(41.735329834, -87.625419019)"
"146",12769647,"JF327878",2022-07-22 09:35:00,"047XX W HARRISON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1131",24,"04B",1144866,1896932,2022,"11/12/2022 03:46:21 PM",41.873189474,-87.743597121,"(41.873189474, -87.743597121)"
"147",12768624,"JF325914",2022-07-21 11:10:00,"011XX S HOMAN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1133",24,"04B",1153881,1894689,2022,"11/12/2022 03:46:21 PM",41.866859705,-87.710558192,"(41.866859705, -87.710558192)"
"148",12767158,"JF324955",2022-07-20 03:30:00,"002XX E MARQUETTE RD","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0322",6,"04B",1178907,1860640,2022,"11/12/2022 03:46:21 PM",41.772891536,-87.619723493,"(41.772891536, -87.619723493)"
"149",12768618,"JF326452",2022-07-21 06:44:00,"047XX W MONROE ST","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1113",28,"04B",1144906,1899148,2022,"11/12/2022 03:46:21 PM",41.879269694,-87.743394338,"(41.879269694, -87.743394338)"
"150",12772909,"JF331687",2022-07-26 01:55:00,"085XX S HERMITAGE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE",FALSE,FALSE,"0614",21,"04B",1166166,1848080,2022,"11/12/2022 03:46:21 PM",41.738705762,-87.666785387,"(41.738705762, -87.666785387)"
"151",12771635,"JF330318",2022-07-25 02:12:00,"085XX S SEELEY AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE",FALSE,TRUE,"0614",18,"04B",1164176,1848051,2022,"11/12/2022 03:46:21 PM",41.738668245,-87.674077177,"(41.738668245, -87.674077177)"
"152",12769985,"JF328200",2022-07-23 07:19:00,"033XX W 28TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1032",22,"04B",1154388,1885200,2022,"11/12/2022 03:46:21 PM",41.840810689,-87.708950229,"(41.840810689, -87.708950229)"
"153",12770612,"JF329115",2022-07-24 12:30:00,"114XX S NORMAL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"2233",34,"04B",1175014,1829065,2022,"11/12/2022 03:46:21 PM",41.68633328,-87.634933283,"(41.68633328, -87.634933283)"
"154",12777244,"JF336880",2022-07-30 01:09:00,"002XX S HOYNE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1225",27,"04B",1162442,1898921,2022,"11/12/2022 03:46:21 PM",41.878297967,-87.679011244,"(41.878297967, -87.679011244)"
"155",12772736,"JF331537",2022-07-25 10:10:00,"005XX W GARFIELD BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0711",20,"04B",1173640,1868311,2022,"11/12/2022 03:46:21 PM",41.79405991,-87.638803721,"(41.79405991, -87.638803721)"
"156",12774142,"JF333056",2022-07-27 01:31:00,"005XX S HAMLIN BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1133",24,"04B",1151191,1897163,2022,"11/12/2022 03:46:21 PM",41.873701767,-87.720368724,"(41.873701767, -87.720368724)"
"157",12770554,"JF329024",2022-07-23 09:56:00,"047XX S MICHIGAN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0224",3,"04B",1177957,1873594,2022,"11/12/2022 03:46:21 PM",41.808460152,-87.622813474,"(41.808460152, -87.622813474)"
"158",12778274,"JF338009",2022-07-30 09:38:00,"011XX W 18TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1235",25,"04B",1168884,1891562,2022,"11/12/2022 03:46:21 PM",41.857967084,-87.655571089,"(41.857967084, -87.655571089)"
"159",12770621,"JF329096",2022-07-23 10:45:00,"040XX W WILCOX ST","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1115",28,"04B",1149570,1899032,2022,"11/12/2022 03:46:21 PM",41.878862127,-87.726271762,"(41.878862127, -87.726271762)"
"160",12789159,"JF350962",2022-08-09 09:05:00,"052XX S ABERDEEN ST","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0934",20,"04B",1169875,1869965,2022,"11/12/2022 03:46:21 PM",41.798681311,-87.65256172,"(41.798681311, -87.65256172)"
"161",12781413,"JF341850",2022-08-02 05:50:00,"089XX S MUSKEGON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","PARK PROPERTY",FALSE,FALSE,"0423",7,"04B",1196565,1846235,2022,"11/12/2022 03:46:21 PM",41.732942865,-87.555472437,"(41.732942865, -87.555472437)"
"162",12780094,"JF340394",2022-08-01 04:30:00,"036XX W 16TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1014",24,"04B",1152434,1891801,2022,"11/12/2022 03:46:21 PM",41.858963386,-87.715946584,"(41.858963386, -87.715946584)"
"163",12790355,"JF352384",2022-08-11 03:57:00,"066XX S PULASKI RD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0833",13,"04B",1150850,1860060,2022,"11/12/2022 03:46:21 PM",41.771892734,-87.722589054,"(41.771892734, -87.722589054)"
"164",12786172,"JF347334",2022-08-07 02:57:00,"001XX N CENTRAL PARK DR","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1123",28,"04B",1152428,1900773,2022,"11/12/2022 03:46:21 PM",41.883583662,-87.715731653,"(41.883583662, -87.715731653)"
"165",12783526,"JF344034",2022-08-04 01:07:00,"009XX S INDEPENDENCE BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1133",24,"04B",1151402,1895657,2022,"11/12/2022 03:46:21 PM",41.869564997,-87.719633561,"(41.869564997, -87.719633561)"
"166",12780657,"JF340841",2022-08-02 01:50:00,"005XX W BRIAR PL","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1934",44,"04B",1171926,1921008,2022,"11/12/2022 03:46:21 PM",41.938702181,-87.643536131,"(41.938702181, -87.643536131)"
"167",12786130,"JF347230",2022-08-07 12:18:00,"020XX W 67TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0726",16,"04B",1164017,1859890,2022,"11/12/2022 03:46:21 PM",41.771159507,-87.674327467,"(41.771159507, -87.674327467)"
"168",12788110,"JF349567",2022-08-08 08:12:00,"097XX S EWING AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0432",10,"04B",1202122,1841160,2022,"11/12/2022 03:46:21 PM",41.718877077,-87.535287434,"(41.718877077, -87.535287434)"
"169",12782914,"JF343479",2022-08-04 01:13:00,"029XX E 88TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0423",10,"04B",1197186,1847186,2022,"11/12/2022 03:46:21 PM",41.735537062,-87.553165895,"(41.735537062, -87.553165895)"
"170",12790293,"JF352228",2022-08-10 10:40:00,"039XX W THOMAS ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,"1112",37,"04B",1149745,1907048,2022,"11/12/2022 03:46:21 PM",41.900855485,-87.725420665,"(41.900855485, -87.725420665)"
"171",12785065,"JF346029",2022-08-05 10:15:00,"039XX S DR MARTIN LUTHER KING JR DR","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0213",3,"04B",1179499,1879101,2022,"11/12/2022 03:46:21 PM",41.823536688,-87.616989442,"(41.823536688, -87.616989442)"
"172",12783469,"JF343685",2022-08-04 08:13:00,"040XX W JACKSON BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1115",28,"04B",1149408,1898378,2022,"11/12/2022 03:46:21 PM",41.87707062,-87.726883569,"(41.87707062, -87.726883569)"
"173",12785421,"JF346236",2022-08-06 06:22:00,"083XX S PEORIA ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0613",21,"04B",1171750,1849449,2022,"11/12/2022 03:46:21 PM",41.74234198,-87.646286726,"(41.74234198, -87.646286726)"
"174",12788290,"JF349851",2022-08-09 02:54:00,"045XX W HARRISON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1131",28,"04B",1146185,1896972,2022,"11/12/2022 03:46:21 PM",41.873274269,-87.738753362,"(41.873274269, -87.738753362)"
"175",12781691,"JF342050",2022-08-02 09:22:00,"062XX S CAMPBELL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0825",16,"04B",1160777,1863147,2022,"11/12/2022 03:46:21 PM",41.780164685,-87.686114357,"(41.780164685, -87.686114357)"
"176",12778451,"JF338252",2022-07-31 04:10:00,"058XX W GRAND AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"2515",36,"04B",1136892,1913931,2022,"11/12/2022 03:46:21 PM",41.919983484,-87.772465987,"(41.919983484, -87.772465987)"
"177",12781302,"JF341583",2022-08-02 02:45:00,"053XX N CENTRAL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1622",45,"04B",1137849,1934922,2022,"11/12/2022 03:46:21 PM",41.977567645,-87.768441436,"(41.977567645, -87.768441436)"
"178",12788094,"JF349561",2022-08-08 08:08:00,"009XX W 115TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0524",34,"04B",1171923,1828274,2022,"11/12/2022 03:46:21 PM",41.684230856,-87.64627195,"(41.684230856, -87.64627195)"
"179",12785192,"JF346211",2022-08-06 03:42:00,"023XX W OHIO ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1221",26,"04B",1160882,1903954,2022,"11/12/2022 03:46:21 PM",41.892141451,-87.684599514,"(41.892141451, -87.684599514)"
