"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","Ward","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"1065",11858505,"JC469641",2019-10-12 05:52:00,"016XX S CALIFORNIA BLVD","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1023,24,"04B",1157960,1891643,2019,"10/19/2019 04:04:21 PM",41.858418986,-87.695666687,"(41.858418986, -87.695666687)"
"1066",11858889,"JC470312",2019-10-12 05:54:00,"086XX S ELIZABETH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",613,21,"04B",1169503,1847418,2019,"07/11/2020 03:46:39 PM",41.736817566,-87.654578425,"(41.736817566, -87.654578425)"
"1067",11859115,"JC470730",2019-10-12 12:42:00,"018XX N MASON AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",2531,29,"04B",1136458,1911610,2019,"10/19/2019 04:04:21 PM",41.913622166,-87.774116209,"(41.913622166, -87.774116209)"
"1068",11858915,"JC470111",2019-10-12 03:17:00,"004XX N MAYFIELD AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1512,29,"04B",1137084,1902198,2019,"10/19/2019 04:04:21 PM",41.887783248,-87.772042604,"(41.887783248, -87.772042604)"
"1069",11858645,"JC470086",2019-10-12 02:46:00,"010XX N SPRINGFIELD AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1112,37,"04B",1150193,1906754,2019,"10/19/2019 04:04:21 PM",41.900039997,-87.72378279,"(41.900039997, -87.72378279)"
"1070",11859029,"JC470548",2019-10-12 07:00:00,"027XX W 41ST ST","041A","BATTERY","AGGRAVATED: HANDGUN","PARK PROPERTY","false","false",921,12,"04B",1158625,1877390,2019,"10/19/2019 04:04:21 PM",41.819293549,-87.693615364,"(41.819293549, -87.693615364)"
"1071",11789375,"JC386423",2019-08-10 06:00:00,"045XX W WEST END AVE","0488","BATTERY","AGGRAVATED DOMESTIC BATTERY: HANDGUN","SIDEWALK","true","true",1113,28,"04B",1146281,1900594,2019,"01/09/2020 03:55:23 PM",41.883211641,-87.7383087,"(41.883211641, -87.7383087)"
"1072",11673655,"JC246546",2019-05-02 10:40:00,"007XX S CAMPBELL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",1135,28,"04B",1159841,1896750,2019,"09/07/2020 03:52:42 PM",41.872394556,-87.688621421,"(41.872394556, -87.688621421)"
"1073",11555931,"JC103908",2019-01-04 12:55:00,"023XX S SAWYER AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",1024,12,"04B",1155063,1888251,2019,"05/24/2020 03:43:59 PM",41.849169501,-87.706391482,"(41.849169501, -87.706391482)"
"1074",11855024,"JC465505",2019-10-08 11:58:00,"118XX S JUSTINE ST","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL","false","false",524,34,"04B",1168130,1826310,2019,"11/23/2021 03:46:43 PM",41.678923474,-87.66021317,"(41.678923474, -87.66021317)"
"1075",11699115,"JC277542",2019-05-24 11:40:00,"048XX W FULTON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",1532,28,"04B",1144111,1901498,2019,"05/25/2020 03:54:19 PM",41.885733336,-87.746254451,"(41.885733336, -87.746254451)"
"1076",11747855,"JC336847",2019-07-06 01:45:00,"033XX W MAYPOLE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",1123,28,"04B",1154099,1900784,2019,"05/27/2020 03:45:46 PM",41.883580684,-87.709595279,"(41.883580684, -87.709595279)"
"1077",11664909,"JC235884",2019-04-23 09:28:00,"004XX W GOETHE ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",1821,27,"04B",1173173,1908928,2019,"05/30/2020 03:47:51 PM",41.905526506,-87.63931246,"(41.905526506, -87.63931246)"
"1078",11804488,"JC404587",2019-08-23 08:27:00,"018XX S KEELER AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SCHOOL - PUBLIC GROUNDS","false","false",1012,24,"04B",1148681,1890647,2019,"05/30/2020 03:47:51 PM",41.855869895,-87.729752505,"(41.855869895, -87.729752505)"
"1079",11864643,"JC476969",2019-10-18 08:06:00,"033XX W FLOURNOY ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",1134,24,"04B",1154134,1896833,2019,"05/30/2020 03:47:51 PM",41.872738032,-87.709572199,"(41.872738032, -87.709572199)"
"1080",11864993,"JC477396",2019-10-18 02:32:00,"035XX W GRENSHAW ST","041A","BATTERY","AGGRAVATED - HANDGUN","VACANT LOT / LAND","false","false",1133,24,"04B",1153039,1894832,2019,"05/30/2020 03:47:51 PM",41.867268833,-87.713645506,"(41.867268833, -87.713645506)"
"1081",11572835,"JC124057",2019-01-21 02:13:00,"0000X W 105TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - PORCH / HALLWAY","false","false",512,34,"04B",1177635,1835341,2019,"06/03/2020 03:45:09 PM",41.703496822,-87.625149423,"(41.703496822, -87.625149423)"
"1082",11661489,"JC231829",2019-04-20 05:06:00,"003XX W 104TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",512,34,"04B",1176007,1835633,2019,"06/03/2020 03:45:09 PM",41.704334695,-87.631102075,"(41.704334695, -87.631102075)"
"1083",11712771,"JC294155",2019-06-06 01:46:00,"076XX S PAXTON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",414,8,"04B",1192192,1854840,2019,"06/03/2020 03:45:09 PM",41.756663072,-87.571213268,"(41.756663072, -87.571213268)"
"1084",11719472,"JC302360",2019-06-11 08:00:00,"109XX S EWING AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",432,10,"04B",1202199,1832961,2019,"06/03/2020 03:45:09 PM",41.696376392,-87.53528372,"(41.696376392, -87.53528372)"
"1085",11735564,"JC321957",2019-06-25 08:50:00,"075XX S STEWART AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",623,6,"04B",1174929,1855043,2019,"06/03/2020 03:45:09 PM",41.757622369,-87.634472427,"(41.757622369, -87.634472427)"
"1086",11739572,"JC326766",2019-06-29 02:48:00,"003XX W 79TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","OTHER (SPECIFY)","false","false",623,17,"04B",1175198,1852557,2019,"06/03/2020 03:45:09 PM",41.750794483,-87.633560686,"(41.750794483, -87.633560686)"
"1087",11740666,"JC328073",2019-06-30 12:49:00,"124XX S PARNELL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",523,34,"04B",1174894,1822403,2019,"06/03/2020 03:45:09 PM",41.668054361,-87.63557008,"(41.668054361, -87.63557008)"
"1088",11746380,"JC335025",2019-07-04 11:11:00,"120XX S HARVARD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",523,34,"04B",1176121,1825133,2019,"06/03/2020 03:45:09 PM",41.675518565,-87.630998112,"(41.675518565, -87.630998112)"
"1089",11786656,"JC383239",2019-08-07 09:35:00,"132XX S CORLISS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","OTHER (SPECIFY)","false","false",533,9,"04B",1184018,1817809,2019,"06/03/2020 03:45:09 PM",41.655240178,-87.602321098,"(41.655240178, -87.602321098)"
"1090",11814961,"JC417091",2019-09-02 12:02:00,"017XX E 85TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL","false","false",412,8,"04B",1189223,1848962,2019,"06/03/2020 03:45:09 PM",41.740604957,-87.582281958,"(41.740604957, -87.582281958)"
"1091",11850899,"JC460486",2019-10-04 11:27:00,"077XX S PAULINA ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",611,17,"04B",1166353,1853475,2019,"06/03/2020 03:45:09 PM",41.75350644,-87.665946948,"(41.75350644, -87.665946948)"
"1092",11727418,"JC311811",2019-06-18 04:28:00,"031XX W FLOURNOY ST","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY","true","false",1134,24,"04B",1155631,1896865,2019,"09/16/2022 04:49:50 PM",41.87279586,-87.704075138,"(41.87279586, -87.704075138)"
"1093",11721786,"JC305038",2019-06-13 05:22:00,"003XX W 114TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",522,34,"04B",1175756,1829324,2019,"06/04/2020 03:45:42 PM",41.687027476,-87.632209249,"(41.687027476, -87.632209249)"
"1094",11632897,"JC197416",2019-03-24 03:08:00,"058XX S HAMLIN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",822,23,"04B",1152033,1865794,2019,"06/05/2020 03:46:23 PM",41.787604586,-87.718102113,"(41.787604586, -87.718102113)"
"1095",11644026,"JC210814",2019-04-03 09:40:00,"056XX S MAY ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",712,16,"04B",1169615,1867359,2019,"06/05/2020 03:46:23 PM",41.791535799,-87.653590761,"(41.791535799, -87.653590761)"
"1096",11790163,"JC387393",2019-08-10 10:36:00,"057XX S ABERDEEN ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - PORCH / HALLWAY","false","false",712,16,"04B",1169963,1866739,2019,"06/05/2020 03:46:23 PM",41.78982689,-87.652332723,"(41.78982689, -87.652332723)"
"1097",11806576,"JC407208",2019-08-25 09:10:00,"103XX S WALLACE ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",2232,34,"04B",1174136,1836099,2019,"06/05/2020 03:46:23 PM",41.70565513,-87.637939577,"(41.70565513, -87.637939577)"
"1098",11598668,"JC155878",2019-02-17 02:27:00,"002XX N ST LOUIS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",1123,28,"04B",1153014,1901303,2019,"06/06/2020 03:48:32 PM",41.885026444,-87.713565745,"(41.885026444, -87.713565745)"
"1099",11709062,"JC289723",2019-06-03 02:10:00,"044XX S PRINCETON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL","false","false",925,3,"04B",1175027,1875576,2019,"06/06/2020 03:48:32 PM",41.813964914,-87.633500776,"(41.813964914, -87.633500776)"
"1100",11720691,"JC303722",2019-06-12 06:04:00,"0000X W 105TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY","false","false",512,34,"04B",1177939,1835349,2019,"06/06/2020 03:48:32 PM",41.70351191,-87.624036004,"(41.70351191, -87.624036004)"
"1101",11843104,"JC451111",2019-09-27 08:33:00,"078XX S ESSEX AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",421,7,"04B",1194220,1853454,2019,"06/06/2020 03:48:32 PM",41.75281024,-87.5638266,"(41.75281024, -87.5638266)"
"1102",11860985,"JC472836",2019-10-14 08:04:00,"005XX E 71ST ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",323,6,"04B",1181017,1858061,2019,"06/06/2020 03:48:32 PM",41.765766196,-87.612068131,"(41.765766196, -87.612068131)"
"1103",11735594,"JC321575",2019-06-25 04:25:00,"111XX S PRINCETON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",522,34,"04B",1176269,1830881,2019,"06/07/2020 03:45:36 PM",41.691288646,-87.630284718,"(41.691288646, -87.630284718)"
"1104",11814431,"JC416200",2019-09-01 04:14:00,"102XX S PRAIRIE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE","false","false",511,9,"04B",1179720,1837207,2019,"06/07/2020 03:45:36 PM",41.708570074,-87.617457836,"(41.708570074, -87.617457836)"
"1105",11838771,"JC445696",2019-09-23 07:20:00,"085XX S PEORIA ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",613,21,"04B",1171804,1848141,2019,"06/07/2020 03:45:36 PM",41.738751468,-87.646127141,"(41.738751468, -87.646127141)"
"1106",11863055,"JC475249",2019-10-16 05:51:00,"075XX S CARPENTER ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - YARD (FRONT / BACK)","false","false",612,17,"04B",1170620,1854794,2019,"06/07/2020 03:45:36 PM",41.757034053,-87.650271569,"(41.757034053, -87.650271569)"
"1107",11716152,"JC298406",2019-06-09 01:59:00,"100XX S INDIANA AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",511,9,"04B",1179354,1838517,2019,"06/08/2020 03:47:36 PM",41.71217323,-87.618758337,"(41.71217323, -87.618758337)"
"1108",11718073,"JC300648",2019-06-10 04:48:00,"075XX S RACINE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY","false","false",612,17,"04B",1169629,1854690,2019,"06/08/2020 03:47:36 PM",41.756770198,-87.653906431,"(41.756770198, -87.653906431)"
"1109",11738171,"JC325096",2019-06-27 11:54:00,"131XX S ELLIS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",533,9,"04B",1185279,1818451,2019,"06/08/2020 03:47:36 PM",41.656972482,-87.59768703,"(41.656972482, -87.59768703)"
"1110",11790191,"JC387568",2019-08-11 01:59:00,"030XX W 38TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",911,12,"04B",1156835,1878941,2019,"09/15/2020 03:47:46 PM",41.823586071,-87.700139899,"(41.823586071, -87.700139899)"
"1111",11631373,"JC195408",2019-03-22 01:16:00,"113XX S MICHIGAN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",531,9,"04B",1178821,1829624,2019,"06/09/2020 03:47:48 PM",41.687781719,-87.620979701,"(41.687781719, -87.620979701)"
"1112",11643021,"JC209703",2019-04-03 02:38:00,"078XX S ESSEX AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",421,7,"04B",1194218,1853548,2019,"06/09/2020 03:47:48 PM",41.753068233,-87.563830848,"(41.753068233, -87.563830848)"
"1113",11683400,"JC258484",2019-05-11 01:20:00,"068XX S KENWOOD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",321,5,"04B",1186434,1859989,2019,"06/09/2020 03:47:48 PM",41.770930437,-87.592152366,"(41.770930437, -87.592152366)"
"1114",11730729,"JC315959",2019-06-21 04:35:00,"039XX W LEXINGTON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",1132,24,"04B",1150239,1896408,2019,"06/09/2020 03:47:48 PM",41.871648564,-87.723883715,"(41.871648564, -87.723883715)"
"1115",11765295,"JC357663",2019-07-20 10:35:00,"0000X E 100TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",511,9,"04B",1178544,1838355,2019,"06/09/2020 03:47:48 PM",41.711747089,-87.621729671,"(41.711747089, -87.621729671)"
"1116",11775132,"JC369612",2019-07-29 01:51:00,"070XX S EGGLESTON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",732,6,"04B",1174499,1858150,2019,"06/09/2020 03:47:48 PM",41.766157921,-87.635956002,"(41.766157921, -87.635956002)"
"1117",11838760,"JC445690",2019-09-23 07:07:00,"012XX S CANAL ST","041A","BATTERY","AGGRAVATED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false",124,11,"04B",1173313,1894703,2019,"06/09/2020 03:47:48 PM",41.866489128,-87.639220853,"(41.866489128, -87.639220853)"
"1118",11866047,"JC478813",2019-10-19 05:02:00,"041XX W 16TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT","false","false",1012,24,"04B",1149193,1891729,2019,"06/09/2020 03:47:48 PM",41.858829145,-87.727845189,"(41.858829145, -87.727845189)"
"1119",11808842,"JC409903",2019-08-27 08:21:00,"079XX S ELLIS AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","true","false",624,8,"04B",1184271,1852535,2019,"02/12/2020 03:45:35 PM",41.750526808,-87.600313851,"(41.750526808, -87.600313851)"
"1120",11579134,"JC131981",2019-01-28 12:06:00,"101XX S MICHIGAN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",511,9,"04B",1179051,1837954,2019,"06/10/2020 03:46:57 PM",41.710635178,-87.619885085,"(41.710635178, -87.619885085)"
"1121",11588106,"JC143078",2019-02-07 12:30:00,"077XX S ESSEX AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",421,7,"04B",1194204,1854115,2019,"06/10/2020 03:46:57 PM",41.754624469,-87.563863568,"(41.754624469, -87.563863568)"
"1122",11790183,"JC387431",2019-08-10 11:34:00,"050XX W HURON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",1531,37,"04B",1142697,1904178,2019,"06/10/2020 03:46:57 PM",41.893114004,-87.751380266,"(41.893114004, -87.751380266)"
"1123",11808922,"JC409904",2019-08-27 08:21:00,"080XX S DORCHESTER AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",411,8,"04B",1186938,1851923,2019,"06/10/2020 03:46:57 PM",41.748784654,-87.590560209,"(41.748784654, -87.590560209)"
"1124",11849771,"JC459172",2019-10-03 09:20:00,"132XX S LANGLEY AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",533,9,"04B",1183251,1817831,2019,"06/10/2020 03:46:57 PM",41.655318364,-87.605126887,"(41.655318364, -87.605126887)"
"1125",11866234,"JC479108",2019-10-19 10:35:00,"070XX S CORNELL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - YARD (FRONT / BACK)","false","false",332,5,"04B",1188566,1858701,2019,"06/10/2020 03:46:57 PM",41.767345372,-87.584378477,"(41.767345372, -87.584378477)"
"1126",11646081,"JC213373",2019-04-05 10:32:00,"085XX S BUFFALO AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",424,10,"04B",1199625,1848876,2019,"05/04/2021 04:47:22 PM",41.740113529,-87.544173781,"(41.740113529, -87.544173781)"
"1127",11791096,"JC388666",2019-08-11 09:22:00,"086XX S ELIZABETH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",613,21,"04B",1169498,1847587,2019,"06/11/2020 03:46:39 PM",41.737281434,-87.65459186,"(41.737281434, -87.65459186)"
"1128",11740642,"JC328236",2019-06-30 04:12:00,"040XX W 15TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",1012,24,"04B",1149814,1892411,2019,"09/17/2020 03:45:06 PM",41.860688595,-87.725547966,"(41.860688595, -87.725547966)"
"1129",11786505,"JC383144",2019-08-07 07:53:00,"122XX S PRINCETON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",523,34,"04B",1176488,1823849,2019,"06/12/2020 03:47:10 PM",41.67198685,-87.629693199,"(41.67198685, -87.629693199)"
"1130",11852260,"JC462101",2019-10-06 12:49:00,"070XX S JUSTINE ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE","false","false",734,17,"04B",1167222,1858053,2019,"06/12/2020 03:47:10 PM",41.766050548,-87.662631572,"(41.766050548, -87.662631572)"
"1131",11756790,"JC346664",2019-07-13 05:53:00,"123XX S STATE ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",532,9,"04B",1178481,1823230,2019,"06/13/2020 03:45:23 PM",41.670243329,-87.622417539,"(41.670243329, -87.622417539)"
"1132",11814434,"JC416411",2019-09-01 06:47:00,"007XX E 103RD ST","041A","BATTERY","AGGRAVATED - HANDGUN","GAS STATION","false","false",512,9,"04B",1182951,1836828,2019,"06/13/2020 03:45:23 PM",41.707455731,-87.605637491,"(41.707455731, -87.605637491)"
"1133",11646246,"JC213623",2019-04-06 06:15:00,"001XX E 104TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",512,9,"04B",1179031,1836045,2019,"06/15/2020 03:50:34 PM",41.705397079,-87.620016241,"(41.705397079, -87.620016241)"
"1134",11677657,"JC251477",2019-05-06 01:35:00,"020XX W 75TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",611,18,"04B",1164049,1854678,2019,"06/15/2020 03:50:34 PM",41.756856379,-87.674356532,"(41.756856379, -87.674356532)"
"1135",11706864,"JC286956",2019-05-31 09:50:00,"094XX S NORMAL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE","false","false",2223,21,"04B",1174624,1842330,2019,"06/15/2020 03:50:34 PM",41.72274305,-87.635967761,"(41.72274305, -87.635967761)"
"1136",11708210,"JC288639",2019-06-02 05:44:00,"006XX E 92ND PL","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",633,9,"04B",1182084,1843780,2019,"06/15/2020 03:50:34 PM",41.726552943,-87.608598129,"(41.726552943, -87.608598129)"
"1137",11722546,"JC306038",2019-06-14 01:00:00,"104XX S AVENUE J","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",432,10,"04B",1202497,1836297,2019,"09/19/2020 03:44:35 PM",41.705523075,-87.534079302,"(41.705523075, -87.534079302)"
"1138",11624498,"JC187263",2019-03-16 12:35:00,"092XX S EGGLESTON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",2223,21,"04B",1174913,1843602,2019,"06/16/2020 03:49:15 PM",41.726227161,-87.634871388,"(41.726227161, -87.634871388)"
"1139",11770004,"JC363482",2019-07-25 02:50:00,"090XX S LOWE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL","false","false",2223,21,"04B",1173551,1845168,2019,"06/16/2020 03:49:15 PM",41.730554698,-87.639814275,"(41.730554698, -87.639814275)"
"1140",11805767,"JC406271",2019-08-25 04:30:00,"076XX S SANGAMON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",621,17,"04B",1171301,1854091,2019,"06/16/2020 03:49:15 PM",41.755090066,-87.647796349,"(41.755090066, -87.647796349)"
"1141",11671082,"JC243567",2019-04-30 01:25:00,"011XX W 112TH PL","0488","BATTERY","AGGRAVATED DOMESTIC BATTERY - HANDGUN","VEHICLE NON-COMMERCIAL","false","false",2234,34,"04B",1170573,1830150,2019,"01/08/2021 03:47:19 PM",41.689408345,-87.651159512,"(41.689408345, -87.651159512)"
"1142",11582229,"JC135956",2019-01-31 11:50:00,"027XX W 47TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY","false","false",922,15,"04B",1158744,1873383,2019,"06/17/2020 03:54:43 PM",41.808295404,-87.693288304,"(41.808295404, -87.693288304)"
"1143",11596188,"JC152887",2019-02-14 10:23:00,"060XX S MAPLEWOOD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT","false","false",825,16,"04B",1160409,1864495,2019,"06/17/2020 03:54:43 PM",41.783871376,-87.687426388,"(41.783871376, -87.687426388)"
"1144",11716242,"JC298495",2019-06-09 02:11:00,"040XX W CORTLAND ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",2534,35,"04B",1149227,1912321,2019,"09/21/2020 03:47:18 PM",41.915335174,-87.727186465,"(41.915335174, -87.727186465)"
"1145",11699157,"JC277629",2019-05-25 03:51:00,"073XX S MAY ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",733,17,"04B",1169923,1856145,2019,"06/18/2020 03:46:39 PM",41.760756531,-87.65278679,"(41.760756531, -87.65278679)"
"1146",11823612,"JC427476",2019-09-10 12:48:00,"073XX S WOLCOTT AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",735,17,"04B",1164956,1856085,2019,"06/18/2020 03:46:39 PM",41.760698271,-87.670992821,"(41.760698271, -87.670992821)"
"1147",11729862,"JC314984",2019-06-20 09:15:00,"058XX S WOOD ST","041A","BATTERY","AGGRAVATED - HANDGUN","PARK PROPERTY","false","false",715,15,"04B",1165352,1865802,2019,"09/23/2020 03:55:45 PM",41.787354626,-87.669266465,"(41.787354626, -87.669266465)"
"1148",11839786,"JC447044",2019-09-24 06:30:00,"052XX W WASHINGTON BLVD","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1522,28,"04B",1141581,1900253,2019,"10/01/2019 04:20:30 PM",41.882364022,-87.755576028,"(41.882364022, -87.755576028)"
"1149",11839808,"JC447115",2019-09-24 07:52:00,"011XX E 81ST ST","041A","BATTERY","AGGRAVATED - HANDGUN","VACANT LOT / LAND","false","false",411,8,"04B",1185367,1851526,2019,"06/10/2020 03:46:57 PM",41.747732317,-87.596329316,"(41.747732317, -87.596329316)"
"1150",11839867,"JC447045",2019-09-24 05:10:00,"022XX E 93RD ST","0488","BATTERY","AGGRAVATED DOMESTIC BATTERY: HANDGUN","RESIDENCE","false","false",413,7,"04B",1192624,1843737,2019,"10/01/2019 04:20:30 PM",41.726184949,-87.569991034,"(41.726184949, -87.569991034)"
"1151",11686721,"JC262468",2019-05-14 10:20:00,"032XX N DRAKE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","true","false",1732,35,"04B",1152156,1921157,2019,"04/21/2020 03:47:53 PM",41.939524588,-87.716191888,"(41.939524588, -87.716191888)"
"1152",11840692,"JC447982",2019-09-25 02:32:00,"004XX E 65TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",312,20,"04B",1180155,1862006,2019,"11/15/2019 03:57:36 PM",41.77661147,-87.615106869,"(41.77661147, -87.615106869)"
"1153",11840995,"JC448441",2019-09-25 07:55:00,"009XX N MAYFIELD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",1511,29,"04B",1136963,1905859,2019,"06/11/2020 03:46:39 PM",41.897831671,-87.772399069,"(41.897831671, -87.772399069)"
"1154",11593961,"JC150115",2019-02-12 07:05:00,"062XX N LEAVITT ST","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY","true","false",2413,50,"04B",1160527,1941265,2019,"02/12/2021 03:46:14 PM",41.994532419,-87.684866646,"(41.994532419, -87.684866646)"
"1155",11836243,"JC442368",2019-09-21 08:41:00,"019XX W 65TH ST","0450","BATTERY","AGGRAVATED POLICE OFFICER - HANDGUN","ALLEY","true","false",726,15,"04B",1164382,1861554,2019,"05/30/2022 04:46:41 PM",41.775718064,-87.672942665,"(41.775718064, -87.672942665)"
"1156",11861023,"JC472815",2019-10-14 08:09:00,"053XX W JACKSON BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",1522,29,"04B",1140917,1898155,2019,"06/23/2020 03:45:07 PM",41.876619083,-87.758065916,"(41.876619083, -87.758065916)"
"1157",11689672,"JC266120",2019-05-16 09:48:00,"062XX S WOLCOTT AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",714,15,"04B",1164758,1863330,2019,"01/12/2021 03:51:50 PM",41.78058371,-87.671514175,"(41.78058371, -87.671514175)"
"1158",11718264,"JC300684",2019-06-10 05:26:00,"032XX W 30TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",1032,12,"04B",1155035,1884554,2019,"06/24/2020 03:47:11 PM",41.839025055,-87.706593262,"(41.839025055, -87.706593262)"
"1159",11863151,"JC475462",2019-10-16 08:32:00,"005XX E 43RD ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",214,4,"04B",1180758,1876625,2019,"06/26/2020 03:54:09 PM",41.816713456,-87.612446891,"(41.816713456, -87.612446891)"
"1160",11789053,"JC386031",2019-08-09 08:32:00,"001XX E 114TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",531,9,"04B",1179356,1829079,2019,"06/27/2020 03:44:36 PM",41.686274003,-87.619037676,"(41.686274003, -87.619037676)"
